Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,157545,141015,89.51,30267,13403,3141,2781,2494,2246,2061,1902,1754,1630,1553,1475,1404,1344,1294,1243,1190,1155,878,701,601,354,363
Barcode02,13443,11842,88.09,2670,2048,141,132,120,112,107,102,97,93,88,85,82,79,78,78,74,72,61,52,44,21,663
Barcode03,31670,21643,68.34,15598,7995,705,483,359,258,191,155,128,102,92,85,79,68,60,52,48,43,21,11,7,0,99
Barcode04,94236,84536,89.71,15009,7889,1282,1102,988,879,812,760,710,673,641,620,595,576,559,544,529,515,400,350,310,189,502
Barcode05,35600,21897,61.51,10000,5873,618,500,435,357,308,292,272,256,238,218,199,191,174,165,156,147,96,75,52,16,203
Barcode06,282510,258212,91.40,9796,5105,1066,984,928,880,846,821,808,786,779,768,748,737,729,723,715,706,670,651,636,600,914
Barcode07,46047,41203,89.48,4057,2788,446,411,388,365,350,332,317,303,294,287,278,270,263,256,245,237,215,199,188,147,451
Barcode08,319762,290844,90.96,8331,4115,1093,1040,1011,987,973,957,940,931,929,924,920,915,907,903,901,899,880,874,871,838,806
Barcode09,40392,36417,90.16,1309,927,485,481,470,467,457,452,444,429,418,407,398,388,381,372,367,362,280,228,201,149,296
