Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,157545,141166,89.60,30289,13394,3153,2785,2493,2250,2062,1909,1761,1634,1553,1478,1408,1347,1296,1245,1196,1158,882,702,602,353,363
Barcode02,13443,11888,88.43,2684,2060,141,132,121,112,107,102,97,93,89,86,82,79,78,78,74,72,61,52,44,21,664
Barcode03,31670,21985,69.42,15786,8085,720,491,364,263,206,162,130,108,94,86,77,69,60,55,48,43,23,12,7,0,99
Barcode04,94236,84655,89.83,15035,7899,1279,1105,988,881,811,761,709,672,640,618,595,575,556,543,529,516,399,349,310,190,501
Barcode05,35600,21966,61.70,10026,5888,620,501,436,358,309,293,271,256,238,218,199,191,174,166,157,147,96,75,52,16,205
Barcode06,282510,258806,91.61,9839,5122,1072,986,930,883,848,822,808,787,779,768,748,740,729,723,715,705,670,651,636,600,916
Barcode07,46047,41293,89.68,4069,2794,449,411,388,365,350,332,318,303,294,287,279,271,264,256,247,237,216,199,188,147,451
Barcode08,319762,291344,91.11,8367,4121,1098,1044,1011,988,975,959,943,931,930,924,921,915,908,903,900,899,880,874,871,838,808
Barcode09,40392,36500,90.36,1317,930,485,481,470,467,458,453,444,429,421,409,400,389,382,375,367,363,280,228,201,149,296
