Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,120023,109118,90.91,24736,11366,2638,2309,2045,1824,1685,1573,1477,1397,1311,1247,1196,1144,1093,1050,1013,976,732,578,492,285,279
Barcode02,7356,6593,89.63,1318,1111,94,89,83,79,76,73,71,70,68,65,60,58,56,55,55,53,43,37,29,12,399
Barcode03,12522,7516,60.02,5899,3885,115,87,61,46,39,34,32,29,29,29,26,21,18,13,11,9,6,1,1,0,63
Barcode04,56627,51889,91.63,9994,5857,875,781,710,655,615,567,532,512,498,479,466,448,434,418,403,393,319,263,229,138,302
Barcode05,14426,6799,47.13,2999,2317,190,165,148,134,125,112,103,98,90,84,79,73,67,63,58,56,34,17,12,0,89
Barcode06,166865,155786,93.36,5908,3501,847,799,772,754,741,721,712,700,691,685,679,675,671,666,663,659,637,616,607,577,576
Barcode07,24801,22525,90.82,1740,1366,298,285,273,255,244,237,228,222,214,207,203,203,200,197,194,191,178,164,155,103,255
Barcode08,187199,173604,92.74,4843,2664,946,932,921,910,905,902,898,888,886,885,884,883,881,879,878,877,867,857,847,803,487
Barcode09,23666,21739,91.86,911,700,454,439,425,399,383,369,361,351,339,325,313,299,288,280,269,258,200,181,165,72,179
