Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,148970,134088,90.01,29066,12933,3043,2675,2399,2163,1985,1831,1676,1577,1489,1421,1362,1298,1243,1203,1158,1115,853,674,585,340,337
Barcode02,11880,10554,88.84,2243,1779,129,118,107,103,97,95,85,84,80,78,77,77,76,73,71,69,56,46,42,18,616
Barcode03,24722,16443,66.51,12085,6593,450,302,216,155,122,96,86,75,64,58,47,41,39,38,37,33,16,9,3,0,88
Barcode04,86145,77854,90.38,13945,7485,1183,1023,926,823,767,717,679,651,620,593,570,549,539,525,505,494,389,333,293,180,457
Barcode05,27932,15987,57.24,7185,4570,425,345,289,258,236,223,213,191,169,160,150,145,137,126,120,117,79,57,36,9,180
Barcode06,257407,237196,92.15,8873,4746,1008,936,885,844,816,802,783,762,746,739,733,722,715,708,698,696,664,647,630,593,839
Barcode07,40630,36607,90.10,3253,2329,401,373,350,333,315,304,295,283,276,267,258,249,242,236,233,225,208,190,180,142,403
Barcode08,290777,266386,91.61,7503,3766,1055,1016,983,969,949,938,928,923,919,911,906,901,900,897,893,892,878,874,868,828,738
Barcode09,36696,33331,90.83,1209,865,481,477,468,461,451,442,431,418,404,395,384,372,367,362,355,344,260,212,193,136,267
