Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,163584,145852,89.16,31159,13737,3229,2862,2565,2302,2116,1948,1801,1680,1582,1510,1445,1370,1311,1267,1218,1182,891,728,616,370,372
Barcode02,14738,12916,87.64,3104,2337,166,145,134,126,112,107,100,98,96,92,86,83,83,82,79,76,62,54,45,23,696
Barcode03,39016,27433,70.31,19385,9473,1059,744,571,453,361,280,220,176,144,122,102,92,83,73,65,62,29,16,9,1,105
Barcode04,99565,88896,89.28,15710,8145,1346,1160,1023,918,840,790,744,692,661,637,614,592,572,556,541,529,417,358,318,203,528
Barcode05,43686,28327,64.84,13271,7284,874,695,567,481,412,372,330,302,287,266,241,227,216,199,183,177,113,90,64,19,220
Barcode06,298861,271787,90.94,10442,5377,1112,1019,953,910,868,846,825,800,792,783,766,749,737,732,727,718,675,656,638,601,951
Barcode07,50359,44814,88.99,4914,3295,499,448,420,392,382,368,341,322,316,304,296,291,282,270,265,258,218,204,194,151,479
Barcode08,338162,306113,90.52,8975,4359,1127,1067,1031,1005,984,973,960,947,930,930,925,921,915,911,906,904,883,877,873,845,848
Barcode09,42824,38405,89.68,1391,976,490,483,475,471,464,457,448,436,427,417,407,398,389,379,376,368,289,239,206,156,309
