Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,137012,123857,90.40,27274,12296,2875,2542,2268,2022,1835,1720,1582,1498,1423,1358,1292,1235,1188,1141,1113,1068,810,638,543,317,305
Barcode02,9878,8800,89.09,1786,1459,111,107,98,91,86,80,78,75,75,74,74,72,71,67,65,64,50,43,39,18,524
Barcode03,18406,11689,63.51,8787,5253,243,169,120,85,77,63,50,42,40,36,31,29,28,27,26,23,9,5,2,0,77
Barcode04,73811,67209,91.06,12357,6860,1053,915,831,759,712,673,641,597,569,548,529,508,490,481,473,450,360,316,266,156,393
Barcode05,20941,10883,51.97,4789,3374,292,239,212,192,178,159,143,135,126,121,109,105,101,96,91,88,55,34,21,5,143
Barcode06,219687,203830,92.78,7615,4230,938,870,830,806,790,769,751,736,727,719,707,703,694,690,686,683,655,635,621,587,725
Barcode07,33674,30457,90.45,2477,1845,355,331,310,295,280,272,265,251,242,237,233,227,220,218,216,212,195,180,169,129,351
Barcode08,247508,228158,92.18,6328,3301,1008,975,953,939,927,918,910,905,901,898,895,894,889,887,885,883,874,867,858,820,646
Barcode09,31171,28493,91.41,1066,789,473,468,457,445,434,421,401,391,383,374,359,352,343,333,325,312,235,200,185,109,235
