Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,97378,89154,91.55,21277,10122,2278,2004,1761,1592,1471,1366,1278,1208,1146,1079,1040,992,960,934,897,861,622,506,423,237,250
Barcode02,4417,3967,89.81,809,718,79,73,67,64,59,56,56,54,50,48,47,42,42,41,39,39,28,22,15,9,237
Barcode03,6967,3926,56.35,3246,2438,44,35,28,24,21,17,15,10,8,8,8,8,8,6,5,4,1,0,0,0,34
Barcode04,35897,33201,92.49,6961,4506,664,593,545,500,479,450,427,407,385,371,352,339,329,320,313,302,241,190,166,103,221
Barcode05,8367,3487,41.68,1626,1375,119,103,91,79,70,62,57,51,48,47,41,37,30,30,26,24,8,4,2,0,57
Barcode06,103649,97571,94.14,3996,2603,747,724,708,691,682,674,666,660,654,650,648,647,643,642,639,635,610,594,585,522,358
Barcode07,14778,13490,91.28,1120,922,237,219,213,206,198,198,192,191,186,181,180,176,172,168,167,167,152,136,124,21,158
Barcode08,115294,107701,93.41,3279,2008,904,899,892,891,886,881,880,877,876,873,871,871,869,868,867,866,847,832,816,675,301
Barcode09,14402,13333,92.58,722,597,396,368,344,320,303,280,266,257,242,227,217,206,201,197,192,190,163,136,100,6,111
