Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,163584,145994,89.25,31182,13746,3234,2858,2563,2304,2117,1951,1803,1682,1584,1512,1449,1373,1314,1270,1220,1185,892,728,618,370,372
Barcode02,14738,12960,87.94,3121,2347,166,145,134,126,113,107,100,98,96,92,88,83,83,82,79,76,62,55,45,24,696
Barcode03,39016,27863,71.41,19621,9586,1074,753,577,456,368,286,226,179,146,123,105,93,85,75,66,63,29,17,9,1,105
Barcode04,99565,88980,89.37,15724,8149,1348,1162,1026,919,840,790,742,693,661,637,614,593,574,556,540,529,417,358,318,202,528
Barcode05,43686,28374,64.95,13286,7288,875,695,569,481,412,373,331,303,287,267,241,227,216,199,183,177,113,90,65,19,222
Barcode06,298861,272086,91.04,10451,5375,1115,1019,953,911,868,847,825,800,791,783,767,751,738,732,727,718,675,656,638,601,951
Barcode07,50359,44868,89.10,4919,3296,501,448,420,392,382,368,341,322,316,304,297,291,282,270,265,259,218,204,194,152,479
Barcode08,338162,306195,90.55,8981,4353,1126,1065,1031,1007,986,976,963,949,935,932,928,922,918,913,910,907,883,878,873,844,836
Barcode09,42824,38453,89.79,1395,977,490,483,475,471,464,458,449,436,427,418,409,399,390,381,376,370,289,239,206,156,309
