Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,148970,134102,90.02,29074,12947,3041,2672,2400,2163,1983,1826,1673,1575,1490,1421,1364,1299,1245,1203,1160,1116,853,673,583,340,337
Barcode02,11880,10548,88.79,2241,1777,129,118,107,103,97,95,85,84,80,78,77,77,76,73,71,69,56,46,42,18,616
Barcode03,24722,16430,66.46,12080,6591,450,302,216,155,122,96,86,75,64,57,47,41,39,38,37,33,16,9,3,0,88
Barcode04,86145,77836,90.35,13940,7483,1185,1025,926,823,767,717,679,650,620,592,571,550,539,524,505,493,389,333,293,179,458
Barcode05,27932,15966,57.16,7179,4566,424,345,289,258,236,222,213,190,169,160,150,145,136,126,120,117,79,57,36,9,180
Barcode06,257407,236979,92.06,8859,4740,1007,935,884,844,816,802,783,762,746,739,732,722,715,708,698,696,663,647,630,593,838
Barcode07,40630,36581,90.03,3248,2326,401,373,350,333,315,303,294,283,276,267,258,247,242,236,232,225,207,190,180,142,403
Barcode08,290777,266130,91.52,7484,3762,1054,1015,983,969,949,938,927,923,919,910,906,901,898,897,893,892,878,874,868,828,737
Barcode09,36696,33308,90.77,1207,864,481,477,468,461,451,441,431,419,405,396,385,373,368,363,356,345,261,213,193,136,267
