Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,148970,134112,90.03,29070,12936,3045,2674,2400,2164,1985,1832,1676,1577,1489,1421,1362,1298,1244,1203,1158,1117,853,674,585,340,337
Barcode02,11880,10556,88.86,2243,1779,129,118,107,103,97,95,85,84,80,78,77,77,76,73,71,69,56,46,42,18,616
Barcode03,24722,16452,66.55,12093,6613,474,320,238,186,145,115,100,78,65,59,52,50,45,40,39,35,17,9,4,0,89
Barcode04,86145,77871,90.40,13947,7486,1184,1023,926,823,767,717,679,650,619,592,570,549,539,525,505,494,389,333,293,180,457
Barcode05,27932,15989,57.24,7185,4570,425,345,289,258,236,223,213,191,169,160,150,145,137,126,120,117,79,57,36,9,180
Barcode06,257407,237231,92.16,8879,4748,1009,936,885,844,816,803,783,762,746,738,732,721,715,708,698,696,664,647,630,593,840
Barcode07,40630,36612,90.11,3254,2329,401,373,350,333,315,304,295,283,276,267,258,249,242,236,233,225,208,190,180,142,403
Barcode08,290777,266453,91.63,7508,3768,1055,1015,983,969,951,938,928,923,919,912,907,902,901,898,894,892,878,874,868,828,738
Barcode09,36696,33338,90.85,1209,865,481,477,468,461,451,442,431,418,404,395,384,373,367,362,355,344,260,212,193,136,267
