Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,148970,133965,89.93,29047,12933,3036,2675,2398,2162,1983,1826,1673,1572,1489,1420,1362,1296,1243,1199,1156,1113,852,673,580,340,337
Barcode02,11880,10526,88.60,2233,1769,128,118,107,103,97,95,85,84,79,78,77,77,76,73,71,69,56,46,41,18,616
Barcode03,24722,16207,65.56,11950,6524,445,295,216,155,116,93,83,72,63,55,46,40,39,37,37,34,14,9,3,0,88
Barcode04,86145,77760,90.27,13926,7479,1182,1026,925,821,766,717,679,651,620,590,570,550,541,523,504,493,388,333,293,179,458
Barcode05,27932,15945,57.09,7170,4561,424,344,288,258,236,222,213,190,169,160,150,145,136,127,120,117,79,57,36,9,178
Barcode06,257407,236741,91.97,8852,4737,1004,935,883,844,816,802,783,762,746,739,731,722,716,708,698,695,663,647,630,593,838
Barcode07,40630,36544,89.94,3247,2327,401,373,350,333,315,303,294,283,276,266,258,247,241,236,232,225,207,190,180,142,403
Barcode08,290777,266068,91.50,7479,3764,1053,1015,982,969,950,937,927,923,919,910,906,900,898,897,893,892,878,874,868,828,737
Barcode09,36696,33267,90.66,1203,863,481,477,468,460,450,441,431,416,404,396,383,372,367,362,355,345,261,213,193,136,267
