Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,163584,147738,90.31,31415,13821,3252,2876,2577,2318,2141,1973,1818,1693,1596,1522,1451,1382,1319,1280,1228,1194,899,737,621,376,374
Barcode02,14738,12865,87.29,3097,2332,166,145,134,125,112,107,100,96,95,91,86,83,83,82,78,76,62,55,44,23,696
Barcode03,39016,27230,69.79,19268,9411,1017,712,539,390,293,216,178,150,117,100,90,81,75,64,58,54,27,15,9,1,104
Barcode04,99565,89817,90.21,15876,8194,1355,1167,1031,924,851,798,750,697,665,639,619,600,577,560,546,534,418,358,320,201,538
Barcode05,43686,27566,63.10,12955,7118,857,677,551,476,408,367,325,298,280,259,235,222,212,195,181,174,109,88,61,19,220
Barcode06,298861,273825,91.62,10550,5424,1127,1033,960,913,873,852,831,801,794,785,766,754,740,734,728,720,676,655,638,601,956
Barcode07,50359,44136,87.64,4810,3234,492,445,415,391,380,362,334,320,313,301,290,288,282,268,263,254,217,202,191,148,479
Barcode08,338162,308392,91.20,9100,4412,1133,1077,1038,1010,992,976,964,953,940,934,930,925,917,914,910,907,885,878,873,847,854
Barcode09,42824,38142,89.07,1386,973,490,483,475,471,464,456,447,436,425,417,404,397,387,377,372,367,290,238,206,151,309
