Barcode,Raw_Reads,UMI_Reads,UMI%,UMI_families_Dist0_before_correction,UMI_families_Dist1_after_correction,family_size>5,family_size>6,family_size>7,family_size>8,family_size>9,family_size>10,family_size>11,family_size>12,family_size>13,family_size>14,family_size>15,family_size>16,family_size>17,family_size>18,family_size>19,family_size>20,family_size>30,family_size>40,family_size>50,family_size>100,Largest_family_size
Barcode01,167861,149306,88.95,31830,13969,3298,2897,2590,2356,2168,1986,1847,1706,1612,1535,1473,1402,1337,1284,1230,1202,907,747,627,372,378
Barcode02,15843,13880,87.61,3523,2611,175,152,141,136,129,119,111,105,103,98,94,90,87,86,85,79,63,56,47,26,716
Barcode03,47899,35202,73.49,24403,11560,1418,1032,780,624,487,384,318,257,210,166,143,125,112,102,92,80,29,18,10,1,106
Barcode04,103051,91775,89.06,16196,8350,1378,1197,1053,938,865,805,758,716,677,647,624,604,582,563,544,537,421,361,323,208,541
Barcode05,54108,36956,68.30,17867,9190,1233,986,820,680,577,500,439,392,358,332,309,283,254,241,221,204,132,98,79,24,230
Barcode06,309604,281072,90.78,10948,5538,1146,1051,980,934,889,861,837,813,799,789,774,761,748,742,731,725,679,658,644,602,985
Barcode07,53830,47754,88.71,5838,3808,555,493,454,418,408,384,362,341,335,320,310,303,293,283,275,269,222,209,196,153,499
Barcode08,350292,316398,90.32,9490,4545,1154,1087,1052,1021,997,978,968,954,939,932,931,926,918,914,911,907,885,879,874,847,876
Barcode09,44422,39756,89.50,1477,1033,493,484,477,473,468,461,455,443,430,423,414,406,394,385,378,373,297,242,210,161,318
