Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146
m21094_260505_160002.hifi_reads.bc2001	(3, 25.71204713293371)	(8, 26.72645017920145)	(13, 27.918313480210042)	(18, 27.97536124254302)	(23, 28.55832278708709)	(29, 27.145962774035922)	(34, 27.439833106588367)	(39, 29.25957382688301)	(44, 28.82224925162233)	(50, 29.01721354955462)	(56, 29.72975930203278)	(61, 28.890557575303283)	(67, 29.613933804490994)	(74, 27.283337765854906)	(82, 29.21047988217767)	(88, 27.9314398609609)	(95, 27.759607983570973)	(102, 27.708201968951258)	(107, 28.969326190084807)	(112, 28.58161620157557)	(117, 28.50821206805522)	(123, 29.73912612387176)	(129, 27.25903465159172)	(136, 30.116592243055035)	(142, 28.950082244329135)	(149, 29.89764672219534)	(157, 30.32271822504072)	(164, 29.78664099864617)	(172, 27.801371957960875)	(181, 27.947406846412193)	(190, 27.464133816375394)	(199, 28.867494547583036)	(209, 28.03231263247234)	(220, 28.29889969642329)	(231, 29.05114385989577)	(242, 29.049298848110997)	(254, 26.502931673519488)	(267, 26.463485321332808)	(280, 27.685980682088246)	(293, 29.840615807142985)	(308, 29.920099777869048)	(323, 29.829278047861916)	(339, 28.949436467035706)	(356, 28.315882307387945)	(373, 29.16393681798141)	(392, 28.470968777940637)	(411, 28.288585467143132)	(432, 28.666920846936883)	(453, 30.002822391168568)	(476, 28.936882221726346)	(499, 28.566446565421266)	(524, 29.331575982011636)	(550, 29.635579121081207)	(577, 28.847437282811875)	(606, 27.02065961105875)	(636, 29.18890643149765)	(667, 29.62265506397515)	(700, 29.222238250318966)	(735, 29.336547863214513)	(771, 29.31392514119612)	(809, 29.182278521096762)	(849, 29.340632584407594)	(892, 28.04707785267015)	(936, 29.552460184048407)	(982, 29.872412818076715)	(1030, 28.968267700455815)	(1081, 28.53440267470497)	(1135, 29.819337700085736)	(1191, 29.280287130996612)	(1250, 29.47604309321255)	(1312, 28.752854133054697)	(1377, 29.608476185426408)	(1445, 29.412875277877383)	(1517, 30.03011152835068)	(1592, 29.39292887504117)	(1671, 28.95657789279786)	(1754, 29.2471405532351)	(1841, 29.365018023846087)	(1932, 28.292153728239743)	(2027, 29.31215733721008)	(2128, 29.245345077795992)	(2233, 29.623559295431118)	(2344, 29.309377073003972)	(2460, 29.645665871446894)	(2581, 29.565274308497198)	(2709, 29.474002674955937)	(2843, 29.523153391460927)	(2984, 29.340954678220875)	(3132, 28.88610648982986)	(3287, 29.0611345267676)	(3450, 29.30507896482375)	(3621, 29.748250904569854)	(3800, 29.267725405172097)	(3988, 29.22607896229744)	(4186, 29.139395686973554)	(4393, 29.048016613260053)	(4611, 28.952452524301115)	(4839, 28.237954876221725)	(5079, 28.855142168351094)	(5330, 26.277770574620263)	(5594, 26.899143883549147)	(5871, 26.604159619133885)	(6162, 26.685381735422556)	(6467, 26.947394738408402)	(6787, 26.582105693290874)	(7123, 26.524734370564182)	(7476, 26.858156249388195)	(7847, 26.701458486506247)	(8235, 26.35084971007451)	(8643, 26.54327195579747)	(9071, 26.482648519146295)	(9520, 26.16110536461158)	(9992, 25.735786203624144)	(10487, 24.573352434498332)	(11006, 24.45206661628943)	(11551, 24.184956715168656)	(12123, 23.681660911697733)	(12724, 24.014774298144175)	(13354, 23.718412794658484)	(14016, 23.653369665897905)	(14710, 22.818978045627247)	(15438, 22.927008874210173)	(16203, 22.88802703900132)	(17006, 23.190771461058624)	(17848, 23.64946370018837)	(18732, 23.88297184377437)	(19660, 23.542332203232192)	(20634, 22.540099150513107)	(21656, 21.820910243046182)	(22728, 20.705328277877854)	(23854, 20.619936704728374)	(25035, 19.737625600963387)	(26275, 20.18638394735088)	(27577, 19.506507779010565)	(28943, 16.752935915061556)	(30376, 15.782058870378979)											
m21094_260505_160002.hifi_reads.bc2002	(3, 26.555036103463657)	(8, 27.40043701612308)	(13, 28.046785975862516)	(18, 28.61142342232144)	(23, 29.098459216046564)	(29, 27.655776623425915)	(34, 27.68915329848104)	(39, 30.145857707632807)	(44, 29.10393864449652)	(50, 29.10556349131985)	(56, 28.972662094408275)	(61, 29.596411086217532)	(67, 30.06252021607567)	(74, 27.518743048512736)	(82, 30.04063391310588)	(88, 28.566325704892975)	(95, 27.99363559156255)	(102, 29.39610507653436)	(107, 29.6697035415794)	(112, 27.568542958153436)	(117, 28.811123141172416)	(123, 30.3095803282485)	(129, 26.78891349081674)	(136, 29.388573994060458)	(142, 29.09634632657093)	(149, 30.14255626672256)	(157, 30.715468786098484)	(164, 30.113840308153886)	(172, 27.956423460699426)	(181, 27.353761787032905)	(190, 28.213297620180597)	(199, 29.05093961516333)	(209, 28.979055796663964)	(220, 28.216911075886664)	(231, 28.37095967971587)	(242, 30.349079022292788)	(254, 27.613179787345807)	(267, 25.693784847253585)	(280, 27.80896152230074)	(293, 30.116774658217018)	(308, 30.020521913240017)	(323, 30.104888414436655)	(339, 29.06484907164772)	(356, 28.359727959139313)	(373, 29.145294631394204)	(392, 28.69893663856105)	(411, 29.813798915953086)	(432, 28.985829702083347)	(453, 30.42061409218208)	(476, 28.108093546887012)	(499, 28.88406282371617)	(524, 29.908451798949407)	(550, 30.004766962849846)	(577, 27.219954843734794)	(606, 29.574871776379368)	(636, 29.99313418931373)	(667, 29.238113891769274)	(700, 28.680691721513234)	(735, 29.4593771087455)	(771, 30.01128592249525)	(809, 29.452299453258508)	(849, 29.137166120302215)	(892, 28.24874964983682)	(936, 29.828528906811886)	(982, 29.278195751893588)	(1030, 28.4988696366242)	(1081, 28.580354346448956)	(1135, 29.077697596417025)	(1191, 29.74033354207667)	(1250, 29.796659574682252)	(1312, 29.01294213553186)	(1377, 29.613268792936363)	(1445, 29.471567149844343)	(1517, 29.532013792868277)	(1592, 29.38106942112033)	(1671, 28.942847763290104)	(1754, 29.17671357076116)	(1841, 29.35263106558738)	(1932, 28.653198965564158)	(2027, 29.026005730095747)	(2128, 28.835043079639764)	(2233, 29.262025500207574)	(2344, 28.77782312477759)	(2460, 29.403465431607117)	(2581, 29.553609850437866)	(2709, 29.44031881776933)	(2843, 29.139121116801057)	(2984, 28.95727515130167)	(3132, 28.691002273894995)	(3287, 28.990551084707317)	(3450, 29.083451362736035)	(3621, 29.564084020136058)	(3800, 29.375162244725594)	(3988, 29.38280841021003)	(4186, 29.027437277798732)	(4393, 29.13013781118942)	(4611, 29.210942139484004)	(4839, 28.642352369957603)	(5079, 28.992445462323275)	(5330, 26.681316853648177)	(5594, 27.050597707698874)	(5871, 26.86442324977035)	(6162, 26.82070585571008)	(6467, 27.17590872830723)	(6787, 26.968261901105954)	(7123, 26.712411190142603)	(7476, 26.91259754245298)	(7847, 26.9949712683773)	(8235, 26.474542152212173)	(8643, 27.017725391213734)	(9071, 26.85623166256049)	(9520, 26.645793088975275)	(9992, 26.30266016000583)	(10487, 25.302555542831854)	(11006, 23.981295012539423)	(11551, 24.138108541832292)	(12123, 23.71300622158957)	(12724, 24.274878733664597)	(13354, 24.04679558041661)	(14016, 24.363596949398104)	(14710, 23.779838616169823)	(15438, 23.52346841099374)	(16203, 23.932098315445653)	(17006, 23.55613760563955)	(17848, 24.077877163672454)	(18732, 24.499575412961796)	(19660, 24.395996394831965)	(20634, 23.703026687241568)	(21656, 24.746118171485712)	(22728, 24.803885010403217)	(23854, 26.090654569082314)	(25035, 25.078187818082725)	(26275, 26.719741804389834)														
m21094_260505_160002.hifi_reads.bc2003	(3, 26.912557882265688)	(8, 27.89480139040558)	(13, 28.60872265923679)	(18, 28.953044825000745)	(23, 29.518362367336344)	(29, 26.86719221549645)	(34, 26.987022380934906)	(39, 29.70345303033746)	(44, 29.17145415473982)	(50, 29.08137054774471)	(56, 28.845112312337477)	(61, 29.330925151165516)	(67, 29.666517658493035)	(74, 28.16228924371055)	(82, 30.076782977402488)	(88, 28.528288981968085)	(95, 27.704473769606004)	(102, 29.62384989041384)	(107, 29.6688783908878)	(112, 28.418723037016285)	(117, 27.613719654143015)	(123, 29.441172262430264)	(129, 26.851602987226578)	(136, 28.67287384104315)	(142, 27.393800658106933)	(149, 29.82394960916121)	(157, 30.521884483318136)	(164, 29.830477472186416)	(172, 27.76806450703567)	(181, 28.37801332025841)	(190, 27.59891909790881)	(199, 27.962854320988413)	(209, 28.824022425506584)	(220, 27.881261718034448)	(231, 28.783674882684565)	(242, 28.964794609867404)	(254, 27.366367843914677)	(267, 25.200674245619105)	(280, 27.978499522912365)	(293, 29.030109372193593)	(308, 30.08545957957709)	(323, 30.25994118206797)	(339, 29.27449020644699)	(356, 28.156270274792703)	(373, 28.627503925702136)	(392, 29.271391975198963)	(411, 28.669071613496314)	(432, 28.26724037573234)	(453, 29.757611351269716)	(476, 29.199762639471196)	(499, 28.154661179253058)	(524, 29.053419704021)	(550, 29.994437334253888)	(577, 27.5194778310413)	(606, 28.502801800870813)	(636, 29.394049757914566)	(667, 29.28769922436797)	(700, 29.08455171076828)	(735, 28.846676443031804)	(771, 29.85094035035103)	(809, 29.272262096461755)	(849, 28.70226874970176)	(892, 29.22602227055402)	(936, 30.27388091196766)	(982, 29.13745468857279)	(1030, 28.792532600081387)	(1081, 28.308353524255175)	(1135, 29.53873653038397)	(1191, 28.62627974048791)	(1250, 29.708194359560075)	(1312, 28.30727850439899)	(1377, 28.954910422298962)	(1445, 29.391972439649322)	(1517, 29.83769607047129)	(1592, 30.072266477111924)	(1671, 28.916093177773824)	(1754, 29.335824444318405)	(1841, 29.382037780816688)	(1932, 28.38165499716567)	(2027, 29.40802243410312)	(2128, 28.70889963396874)	(2233, 29.566169403920625)	(2344, 29.090862333938855)	(2460, 29.189945307836997)	(2581, 29.832567330852648)	(2709, 29.382262607083746)	(2843, 29.5788326442732)	(2984, 28.71075065354011)	(3132, 28.898029968032844)	(3287, 29.14814989926414)	(3450, 29.23558423282889)	(3621, 29.787939239894143)	(3800, 28.832580845202763)	(3988, 28.95729913752595)	(4186, 29.140810853371804)	(4393, 29.35983181657779)	(4611, 28.838600217919655)	(4839, 28.402524940931713)	(5079, 28.859380103965144)	(5330, 26.39783171814525)	(5594, 26.719301485141674)	(5871, 26.972483572599728)	(6162, 26.951103094085113)	(6467, 26.872036872144932)	(6787, 27.20888144587469)	(7123, 26.69161135525301)	(7476, 26.797384971926654)	(7847, 27.15380200770262)	(8235, 26.537531284966104)	(8643, 26.89253259621436)	(9071, 26.383031308480682)	(9520, 26.634048129140456)	(9992, 26.05813753877303)	(10487, 25.003207738125823)	(11006, 25.164151972901596)	(11551, 24.68023675364241)	(12123, 24.671746189423104)	(12724, 24.80597623878851)	(13354, 24.59425621588999)	(14016, 24.514728876499827)	(14710, 24.438841135055753)	(15438, 23.498702744459045)	(16203, 22.762781432712615)	(17006, 22.82350258845019)	(17848, 22.68013174244835)	(18732, 22.468838140974793)	(19660, 22.187196631403616)	(20634, 21.499511016539632)	(21656, 21.509916801191252)	(22728, 21.95191160368639)	(23854, 21.22947247749)	(25035, 20.889630192867624)	(26275, 20.448097010560545)	(27577, 20.416077261317763)	(28943, 20.149808708882503)	(30376, 19.650438609270196)	(31881, 18.485703667360813)	(33460, 19.335845558302303)	(35117, 19.81442393496208)	(36856, 19.4524515997755)							
m21094_260505_160002.hifi_reads.bc2004	(3, 26.112685815857375)	(8, 26.918169691801683)	(13, 27.726323321868804)	(18, 27.919060085232502)	(23, 28.97787101703592)	(29, 27.193601489602997)	(34, 27.626221851004892)	(39, 29.518642097095903)	(44, 29.038709157613646)	(50, 28.92728607205352)	(56, 29.54351784689951)	(61, 28.77703645128279)	(67, 29.576722239084667)	(74, 26.55159494461976)	(82, 29.693071693508514)	(88, 28.115343700682676)	(95, 28.429835025443033)	(102, 29.229752585437765)	(107, 29.73238371651493)	(112, 27.902266514066728)	(117, 28.638119399985356)	(123, 29.80772077963853)	(129, 27.091530598578103)	(136, 29.707314453083924)	(142, 28.739316422307276)	(149, 29.78957580717788)	(157, 30.910493303333112)	(164, 29.98647654864623)	(172, 28.26577770986841)	(181, 27.24162373016018)	(190, 27.186551528833448)	(199, 29.377316356930127)	(209, 28.791389749380414)	(220, 28.398289297360822)	(231, 28.622124389442938)	(242, 28.73312218262598)	(254, 27.016011715802332)	(267, 26.106144173027307)	(280, 28.100886016680093)	(293, 29.670197559068384)	(308, 30.06566921749694)	(323, 29.490775414401703)	(339, 29.17416671252954)	(356, 28.458186368610722)	(373, 29.07378382387122)	(392, 28.592618464704074)	(411, 29.058606661968454)	(432, 28.608640769699406)	(453, 30.2654831612842)	(476, 28.53973933966108)	(499, 28.98671047720711)	(524, 29.99281542391995)	(550, 30.08629552130678)	(577, 27.554243516610914)	(606, 28.551532095209232)	(636, 29.973737987868102)	(667, 28.82700948258345)	(700, 29.13467140433129)	(735, 29.696014581471026)	(771, 29.946081909262308)	(809, 29.392554632306926)	(849, 27.966056469271624)	(892, 29.61227081583557)	(936, 30.504482500082347)	(982, 30.088982059178008)	(1030, 28.29413042805209)	(1081, 28.679174528553567)	(1135, 29.631293955100112)	(1191, 29.37954669994545)	(1250, 29.93335548349444)	(1312, 28.70961654726347)	(1377, 29.977005520697823)	(1445, 29.455001830235872)	(1517, 29.7063150880337)	(1592, 29.745245146741848)	(1671, 29.16474465611362)	(1754, 28.938878663489728)	(1841, 29.049031599647176)	(1932, 28.704148170506436)	(2027, 29.302907101711355)	(2128, 29.178203090483116)	(2233, 29.342529428598287)	(2344, 29.000103011249596)	(2460, 29.91085113002045)	(2581, 29.866748646652592)	(2709, 29.734510214064063)	(2843, 29.46917471952647)	(2984, 28.992530760506583)	(3132, 29.053773687260698)	(3287, 29.04339296062314)	(3450, 29.298686427402583)	(3621, 29.72666732868218)	(3800, 29.595328916609827)	(3988, 29.036577551151822)	(4186, 29.31013396329877)	(4393, 29.37927985540233)	(4611, 29.03062416892125)	(4839, 28.29364414952487)	(5079, 29.052065393712883)	(5330, 26.292308982664522)	(5594, 26.642173381865092)	(5871, 26.87958986802894)	(6162, 26.94593281268552)	(6467, 27.073509564318474)	(6787, 26.984953640442765)	(7123, 26.775969791591763)	(7476, 26.80048380985947)	(7847, 26.863658075078348)	(8235, 26.678768948594318)	(8643, 26.93173221365177)	(9071, 26.424811933381473)	(9520, 26.457641822574747)	(9992, 26.053053755693906)	(10487, 24.700336882517213)	(11006, 24.94653299111869)	(11551, 25.114899057185696)	(12123, 24.677260391894485)	(12724, 24.777872273352024)	(13354, 24.22009598035678)	(14016, 24.165115428331262)	(14710, 23.70110374858058)	(15438, 22.69740522449339)	(16203, 22.85031873362563)	(17006, 22.650959928873704)	(17848, 22.65464835301038)	(18732, 22.362980038638348)	(19660, 22.75486902801225)	(20634, 21.878285867544932)	(21656, 21.215031927023222)	(22728, 20.68092416581164)	(23854, 20.76762920829492)	(25035, 21.463540921822425)	(26275, 19.706397597755256)	(27577, 17.6822545609223)	(28943, 14.49077116890668)	(30376, 16.76668130466021)											
m21094_260505_160002.hifi_reads.bc2005	(3, 25.97811638718212)	(8, 27.333991659870346)	(13, 27.617059455227903)	(18, 28.30214913998652)	(23, 28.616871946975486)	(29, 26.396007189372746)	(34, 26.734973891476557)	(39, 29.915139504615155)	(44, 29.091492306699497)	(50, 29.08516803597331)	(56, 29.40439179959702)	(61, 28.700387112726116)	(67, 29.17193571557202)	(74, 27.298615568423884)	(82, 29.316641815363482)	(88, 28.418672700811037)	(95, 27.198692555001998)	(102, 28.91970114299378)	(107, 30.009854917228964)	(112, 27.6489861141995)	(117, 28.624909347288256)	(123, 29.501684581569098)	(129, 27.119262394772647)	(136, 29.1933273910578)	(142, 28.47729250888783)	(149, 30.470890072612143)	(157, 30.516435341169622)	(164, 29.698897934377662)	(172, 28.230181521633504)	(181, 28.046299785761054)	(190, 27.259614651623174)	(199, 28.98924490630396)	(209, 28.821890137992977)	(220, 28.712086156828214)	(231, 28.29493246401882)	(242, 28.00194239591019)	(254, 27.303853513170374)	(267, 25.776087912651313)	(280, 27.63292237728741)	(293, 29.03880032318368)	(308, 29.928246954278297)	(323, 29.050708453302367)	(339, 29.082010643810612)	(356, 28.275688885567654)	(373, 28.589152471516492)	(392, 29.33366842897456)	(411, 29.419328852103718)	(432, 29.205922146871387)	(453, 29.443716181602554)	(476, 27.749070217152788)	(499, 28.042559238667426)	(524, 29.58850302810074)	(550, 29.4079917782194)	(577, 27.358586848770553)	(606, 28.58988476346095)	(636, 29.68492991464068)	(667, 29.63188006024523)	(700, 28.905430478785977)	(735, 28.774167968693035)	(771, 29.19834487500603)	(809, 29.25230828268179)	(849, 28.76988621085639)	(892, 29.71745527967031)	(936, 29.698127347698083)	(982, 28.984899877381824)	(1030, 27.86035141358591)	(1081, 28.209943739679186)	(1135, 29.949579419272222)	(1191, 28.825391356168005)	(1250, 28.578316481492468)	(1312, 28.78752728159275)	(1377, 29.144976248155835)	(1445, 29.434858743858165)	(1517, 29.654245655980482)	(1592, 29.550787851751764)	(1671, 28.974940445804243)	(1754, 29.20193337753233)	(1841, 29.21636008319712)	(1932, 28.184634638774856)	(2027, 29.627104318722637)	(2128, 29.416239224504217)	(2233, 29.1439964372791)	(2344, 29.11412627256132)	(2460, 29.67539650591742)	(2581, 29.786396599159744)	(2709, 29.359981594284292)	(2843, 29.24680741029374)	(2984, 29.312443844714004)	(3132, 28.78677965094546)	(3287, 29.000161224636155)	(3450, 29.251158621537947)	(3621, 29.618891509062845)	(3800, 29.041850028519285)	(3988, 28.812181813282113)	(4186, 29.258861141992448)	(4393, 29.423774479330305)	(4611, 28.64658073603796)	(4839, 28.442838804864927)	(5079, 28.758324268334295)	(5330, 26.581600526055198)	(5594, 26.82360876966503)	(5871, 27.41452577399944)	(6162, 27.006393631546366)	(6467, 27.11006759948722)	(6787, 27.037967899860522)	(7123, 26.884065231094098)	(7476, 27.210666093588863)	(7847, 27.046084456128547)	(8235, 26.87280595547508)	(8643, 27.112323854790287)	(9071, 26.454173614503908)	(9520, 26.735187753411694)	(9992, 26.233241968761543)	(10487, 24.020003501841273)	(11006, 24.44925711392008)	(11551, 24.164572942835193)	(12123, 23.668052630152644)	(12724, 23.420923381039877)	(13354, 22.981796251543457)	(14016, 23.342207442543483)	(14710, 23.350588667010555)	(15438, 22.512444920257735)	(16203, 22.313548850016687)	(17006, 22.767378655933626)	(17848, 23.093175682128116)	(18732, 23.259043020547114)	(19660, 23.121160226268813)	(20634, 22.747006602793583)	(21656, 23.71137282645472)	(22728, 23.391490553329483)	(23854, 22.52556382955211)	(25035, 23.19943631532209)	(26275, 21.204769640814632)	(27577, 21.652031675708354)	(28943, 21.671316836324532)	(30376, 21.815614339237786)	(31881, 20.627913979996446)	(33460, 20.960667574830396)	(35117, 20.532885343396398)	(36856, 22.644256777865152)	(38682, 23.004550311854363)	(40597, 19.981808888160845)	(42608, 18.962464686340628)	(44719, 18.69540736949216)	(46934, 18.009171364172353)	(49258, 16.0653073503215)	(51698, 15.637953312581988)
m21094_260505_160002.hifi_reads.bc2006	(3, 26.80072380734633)	(8, 27.727679608545603)	(13, 28.544321870173256)	(18, 28.533607160530657)	(23, 28.91638408553916)	(29, 27.501103819736713)	(34, 28.05351114441645)	(39, 29.95884768500123)	(44, 29.300595453350464)	(50, 28.881135927349042)	(56, 28.76959359608297)	(61, 28.956116432062373)	(67, 28.803660061358)	(74, 27.402715137428736)	(82, 29.686096146153456)	(88, 28.275457579078754)	(95, 28.3041903845238)	(102, 29.718475121878896)	(107, 29.188353950484718)	(112, 28.247870301937784)	(117, 28.37051595021268)	(123, 30.05004512291447)	(129, 27.015417270633527)	(136, 28.294513234105473)	(142, 27.80226419010852)	(149, 29.6712108294046)	(157, 30.43338502339744)	(164, 29.805811004292345)	(172, 27.922419125640296)	(181, 26.94025044511293)	(190, 27.289570037971043)	(199, 28.12818086331729)	(209, 28.872649055050648)	(220, 27.87169528546313)	(231, 28.6314013634807)	(242, 28.33523727530978)	(254, 27.175671697588378)	(267, 27.093398540740843)	(280, 28.262770942160632)	(293, 29.028970531868946)	(308, 30.644465784165824)	(323, 28.95337247762926)	(339, 29.231885664910497)	(356, 27.93980381034048)	(373, 29.079380140422565)	(392, 29.281184937768955)	(411, 28.580370306969982)	(432, 28.090216230002795)	(453, 30.10519523021914)	(476, 27.417900604523435)	(499, 28.318356239892335)	(524, 29.345473374726517)	(550, 29.783553678959574)	(577, 27.6434453384495)	(606, 28.805682896226333)	(636, 29.791648553633713)	(667, 29.405514283475075)	(700, 28.790941847599015)	(735, 28.657634990820583)	(771, 29.41356648211289)	(809, 29.644544236821353)	(849, 29.04095902640909)	(892, 29.320556416566564)	(936, 29.580996172036677)	(982, 29.680162313598416)	(1030, 28.77444892445204)	(1081, 28.811646619245618)	(1135, 29.59026927360023)	(1191, 28.755218748273816)	(1250, 30.064729926441572)	(1312, 28.293595243539738)	(1377, 29.18569526321011)	(1445, 29.041766246150186)	(1517, 29.469738337313338)	(1592, 29.336925784325597)	(1671, 28.821678502977818)	(1754, 28.522040723171372)	(1841, 28.99885075625665)	(1932, 28.35545580105642)	(2027, 29.090328372000428)	(2128, 28.737829849078874)	(2233, 28.86611890074667)	(2344, 29.125208190529797)	(2460, 29.511802779931067)	(2581, 29.503919931019613)	(2709, 29.453894207025208)	(2843, 29.04533659775204)	(2984, 28.775487811808134)	(3132, 28.59419845944773)	(3287, 28.679466991096017)	(3450, 28.938900312449395)	(3621, 29.285870449733036)	(3800, 29.08305825799576)	(3988, 28.976854635986538)	(4186, 29.306424182370034)	(4393, 29.260563710543547)	(4611, 28.758789033429824)	(4839, 28.399634984486045)	(5079, 28.81084983965636)	(5330, 25.90420942421009)	(5594, 26.112377111887255)	(5871, 26.409568118949203)	(6162, 26.453778664530503)	(6467, 26.249001428673758)	(6787, 26.069386642796868)	(7123, 25.871511243966943)	(7476, 26.190092236736376)	(7847, 26.515936903542148)	(8235, 25.961777557091796)	(8643, 26.30327219304987)	(9071, 26.065967207033808)	(9520, 26.04548336582352)	(9992, 25.562860035960284)	(10487, 24.447544013756705)	(11006, 24.69893109237018)	(11551, 24.90879465411767)	(12123, 24.14794357516329)	(12724, 24.697778614573195)	(13354, 24.5760387472591)	(14016, 24.640807696619152)	(14710, 24.542552953318634)	(15438, 23.816887886455515)	(16203, 24.06112782547848)	(17006, 24.039629280972832)	(17848, 23.557849720553172)	(18732, 24.07725931192109)	(19660, 23.622719021401117)	(20634, 24.263573649431777)	(21656, 24.087843182952064)	(22728, 23.613894472680208)	(23854, 24.137802288743888)	(25035, 23.410117756562645)	(26275, 20.575947724622935)	(27577, 20.009793594077976)	(28943, 18.836263919099846)	(30376, 17.845242881261694)	(31881, 15.34188455733406)	(33460, 15.60717759011689)	(35117, 15.555170361201995)	(36856, 15.677982635363826)							
m21094_260505_160002.hifi_reads.bc2007	(3, 26.745484275865437)	(8, 28.183909120954375)	(13, 29.030360762576603)	(18, 29.36433727498072)	(23, 28.88878860741449)	(29, 28.182014458502884)	(34, 27.777291153306475)	(39, 30.312207856547964)	(44, 29.61892242971966)	(50, 29.29684011549005)	(56, 30.41498031932114)	(61, 28.81944295896938)	(67, 29.392454701311692)	(74, 27.162473588952565)	(82, 30.35121970160253)	(88, 28.466144139486165)	(95, 28.27355304898132)	(102, 29.64028689891434)	(107, 29.10115671515369)	(112, 27.792992430447807)	(117, 28.06931663053774)	(123, 30.422299014094058)	(129, 26.933960253106434)	(136, 29.647468505344353)	(142, 28.666736055260355)	(149, 30.24824616570132)	(157, 31.047903746211617)	(164, 30.093143834859347)	(172, 27.91402973671181)	(181, 27.51545066231767)	(190, 27.94003106847636)	(199, 28.76692235500256)	(209, 26.98204307325852)	(220, 28.197246450303485)	(231, 28.353019801867042)	(242, 29.62864908233863)	(254, 27.327385862961986)	(267, 25.961659951173406)	(280, 28.166293862753967)	(293, 29.269024933094443)	(308, 29.068932406098963)	(323, 29.972273001584213)	(339, 29.391482707216156)	(356, 28.586020038081163)	(373, 29.433433860212244)	(392, 28.990573707652597)	(411, 29.99787228229873)	(432, 28.796034176669885)	(453, 29.71548800127013)	(476, 28.316420513723966)	(499, 28.532818581865026)	(524, 29.390449216708067)	(550, 29.777381133372526)	(577, 27.28743818424505)	(606, 27.816966941432955)	(636, 29.350192181624443)	(667, 29.54905854672071)	(700, 29.188382175564)	(735, 29.637548857033238)	(771, 29.095675101401156)	(809, 29.7685930667216)	(849, 29.12580627064439)	(892, 29.10757798347643)	(936, 29.821613904845236)	(982, 29.179802860922116)	(1030, 29.124333634789444)	(1081, 29.273979770540656)	(1135, 29.3523150389461)	(1191, 29.636092041523682)	(1250, 29.41615855825388)	(1312, 28.783241820439287)	(1377, 29.398437508556157)	(1445, 29.36765943501987)	(1517, 29.620175922710352)	(1592, 29.853325947157327)	(1671, 29.199572155209374)	(1754, 29.261160724804675)	(1841, 29.48085696526973)	(1932, 28.651003059080683)	(2027, 29.244402997402673)	(2128, 28.870783628826345)	(2233, 29.563643385525342)	(2344, 29.543269956509285)	(2460, 29.76778662318505)	(2581, 29.510011121143414)	(2709, 29.83701781785562)	(2843, 29.370289892774167)	(2984, 29.364464701967798)	(3132, 29.131339996020845)	(3287, 28.91838491107705)	(3450, 29.10316232459451)	(3621, 29.957300295155605)	(3800, 29.34611277508641)	(3988, 29.46324560202585)	(4186, 29.231133230616614)	(4393, 29.402322901991973)	(4611, 29.01923944555036)	(4839, 28.667224872471774)	(5079, 28.89425425920825)	(5330, 28.001783905071335)	(5594, 26.274185378708186)	(5871, 26.62190382698811)	(6162, 26.882372486026572)	(6467, 26.812873452690074)	(6787, 26.989489744031005)	(7123, 26.5318416892428)	(7476, 26.729141527646224)	(7847, 26.9645065867946)	(8235, 26.60577662177222)	(8643, 26.628308078301227)	(9071, 26.854023429879593)	(9520, 26.62132611260647)	(9992, 26.053014156943885)	(10487, 25.833563265232673)	(11006, 24.84696969499289)	(11551, 25.019287842242214)	(12123, 24.766158928943447)	(12724, 24.941938256698254)	(13354, 24.74517014799452)	(14016, 24.762130998869353)	(14710, 24.4889994913421)	(15438, 24.10543201945904)	(16203, 23.554911861663758)	(17006, 23.682518030118533)	(17848, 23.60784135340674)	(18732, 23.00739333197179)	(19660, 23.098344852842295)	(20634, 22.306025594383215)	(21656, 22.49274712214349)	(22728, 22.720475001429804)	(23854, 23.01741873841378)	(25035, 22.69860882697197)	(26275, 21.4345429763582)	(27577, 18.67170102884651)	(28943, 18.04750455615882)	(30376, 17.167017434497478)	(31881, 17.428279788223037)	(33460, 16.804749326925904)	(35117, 17.280284989216984)	(36856, 15.68682442682566)							
