Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146
m21094_260505_160002.hifi_reads.bc2001	(3, 53.804668715950946)	(8, 64.34367105943939)	(13, 60.81261222874882)	(18, 49.21934443193231)	(23, 36.730884337178274)	(29, 44.00219131387528)	(34, 39.517302249140215)	(39, 46.34750585872113)	(44, 48.34647107161335)	(50, 49.21238787994731)	(56, 22.873664668107253)	(61, 49.886883566160435)	(67, 39.85959359243591)	(74, 55.26105548284992)	(82, 56.35763633754929)	(88, 63.0781872964665)	(95, 62.30027087074292)	(102, 54.596585202544354)	(107, 33.55875460328088)	(112, 47.060900264783754)	(117, 43.19170952917187)	(123, 45.90599669273925)	(129, 60.98142455691836)	(136, 41.014526150113696)	(142, 40.46068316239056)	(149, 45.89927564902456)	(157, 29.100126522289226)	(164, 36.30048391514746)	(172, 44.243616276592505)	(181, 50.57640347228563)	(190, 65.81922336860401)	(199, 63.535319718781395)	(209, 55.163587667772475)	(220, 54.27652056985228)	(231, 51.10741588204534)	(242, 50.10804394801717)	(254, 35.57373326372322)	(267, 60.08671609609005)	(280, 43.775708723817196)	(293, 43.36323201405223)	(308, 43.74248003976829)	(323, 41.1287929512737)	(339, 28.81748942386706)	(356, 29.250638685641345)	(373, 47.15923885659406)	(392, 46.00061190197394)	(411, 48.015187022552276)	(432, 47.70310595553314)	(453, 40.52713272666403)	(476, 41.24367648479379)	(499, 42.9871615383835)	(524, 46.52901969138996)	(550, 38.331084531285406)	(577, 31.928508384819065)	(606, 40.055916285093296)	(636, 41.88309425092804)	(667, 45.67982255904553)	(700, 46.46729400306507)	(735, 49.98112902356176)	(771, 39.50911403276412)	(809, 53.58409455603494)	(849, 35.95437783743354)	(892, 42.48227899268648)	(936, 40.03213345871019)	(982, 40.66844320538714)	(1030, 48.80554928049209)	(1081, 47.86389695131841)	(1135, 43.81200191552321)	(1191, 45.48645182155286)	(1250, 44.65978960746556)	(1312, 51.17906957518493)	(1377, 33.78959250818434)	(1445, 42.64382738320356)	(1517, 35.41758918230856)	(1592, 41.314974446728336)	(1671, 43.83545150602342)	(1754, 46.0268298237466)	(1841, 45.486582119566314)	(1932, 46.6064817715141)	(2027, 38.371592291517665)	(2128, 40.40541810706642)	(2233, 36.31982306085029)	(2344, 37.78836741802313)	(2460, 38.98001554420958)	(2581, 38.2165103576928)	(2709, 38.56303198415104)	(2843, 38.05774113930431)	(2984, 35.6413201277543)	(3132, 38.54304303036705)	(3287, 47.03147664735688)	(3450, 41.87232122630966)	(3621, 41.37585651345431)	(3800, 42.16460067663558)	(3988, 44.121348796598966)	(4186, 43.199976852360734)	(4393, 45.058325077968206)	(4611, 39.740908215032924)	(4839, 43.83167891347136)	(5079, 45.181365319400975)	(5330, 47.74511724215122)	(5594, 40.9019867496086)	(5871, 43.67094104060028)	(6162, 43.77059670654639)	(6467, 43.199982220400365)	(6787, 41.94593889910228)	(7123, 42.64590135087899)	(7476, 38.629820183795474)	(7847, 38.371584648622004)	(8235, 40.51015803422738)	(8643, 41.98857944866694)	(9071, 44.12065612486112)	(9520, 41.51340752304191)	(9992, 43.556271734556006)	(10487, 45.36008038756388)	(11006, 41.96336860592048)	(11551, 43.26930023841825)	(12123, 42.80674784578664)	(12724, 39.03767085231692)	(13354, 40.565063501977924)	(14016, 42.716836140978934)	(14710, 42.691872869614)	(15438, 44.988521421467134)	(16203, 43.20683903252711)	(17006, 43.16619062731408)	(17848, 38.97630476856965)	(18732, 41.13648813316788)	(19660, 43.21609195402299)	(20634, 44.26116022864376)	(21656, 43.09116225735114)	(22728, 41.92079018028385)	(23854, 40.66265060240964)	(25035, 41.36522753792299)	(26275, 43.40154211150652)	(27577, 42.645502645502646)	(28943, 40.89901867679646)	(30376, 40.3921568627451)											
m21094_260505_160002.hifi_reads.bc2002	(3, 51.130376088928266)	(8, 66.28952308633383)	(13, 60.937796620894765)	(18, 48.80128245691746)	(23, 44.68595976853903)	(29, 38.199919846442654)	(34, 44.84675905418803)	(39, 44.52614482482229)	(44, 49.84749731063722)	(50, 46.426989450466)	(56, 15.335906684384822)	(61, 42.618841710786285)	(67, 43.66189260829519)	(74, 52.6039359615263)	(82, 46.433920021213574)	(88, 61.72414520449704)	(95, 63.46122747438954)	(102, 45.45255120335801)	(107, 46.417346917252)	(112, 44.66324959395895)	(117, 48.54809564991176)	(123, 48.34349314827705)	(129, 63.6566896580818)	(136, 47.56028843227477)	(142, 54.216147426297404)	(149, 46.10516990444852)	(157, 34.014337241572576)	(164, 34.97489928072729)	(172, 36.54105760509608)	(181, 62.07822705955972)	(190, 62.11971004099082)	(199, 48.814782003417065)	(209, 47.228163428884805)	(220, 57.8825654507487)	(231, 46.09117179515205)	(242, 42.37994703729058)	(254, 21.777591726335636)	(267, 64.81275058127555)	(280, 64.21143664705014)	(293, 47.095488198443334)	(308, 41.06041750159955)	(323, 31.644176211267904)	(339, 31.19252146216963)	(356, 35.19111105596536)	(373, 43.16500731240859)	(392, 48.19506368012505)	(411, 41.796426763415454)	(432, 54.566538900406606)	(453, 36.1268140398245)	(476, 50.30668094909683)	(499, 39.239597395657555)	(524, 42.137476975935165)	(550, 38.53505025930457)	(577, 43.39331669891093)	(606, 40.33601159172344)	(636, 39.77494035654064)	(667, 41.07787478542442)	(700, 42.25114413636318)	(735, 41.43315230822087)	(771, 40.902596195621804)	(809, 46.626713014201776)	(849, 38.975898591447425)	(892, 38.90566337675183)	(936, 40.54646965990171)	(982, 40.011770531204704)	(1030, 43.78820482024823)	(1081, 47.0609431568901)	(1135, 47.37426086582863)	(1191, 47.04849299379094)	(1250, 44.73552043026333)	(1312, 51.476734732435105)	(1377, 34.59942367106662)	(1445, 38.839223121462574)	(1517, 35.465851620309465)	(1592, 32.75569834666105)	(1671, 39.18721201475047)	(1754, 46.30273602627134)	(1841, 44.413233591517105)	(1932, 46.45087885261395)	(2027, 40.38865347926932)	(2128, 33.42117011572523)	(2233, 34.18753489414813)	(2344, 39.035772860975925)	(2460, 35.07523141858878)	(2581, 30.23682379035143)	(2709, 37.49973638232188)	(2843, 36.33541924860772)	(2984, 33.45330643162193)	(3132, 38.17319683324405)	(3287, 44.854242401232845)	(3450, 42.17721031041994)	(3621, 35.13014696868573)	(3800, 42.53159744734903)	(3988, 45.323956905550276)	(4186, 41.826286602226524)	(4393, 40.90894259166)	(4611, 41.403417660384044)	(4839, 42.40054807159738)	(5079, 46.813652395087004)	(5330, 46.80113302004466)	(5594, 42.23972281689523)	(5871, 41.40986998373975)	(6162, 42.4908804006874)	(6467, 42.8835437032474)	(6787, 39.32904269938143)	(7123, 41.992452722308784)	(7476, 36.301019962878705)	(7847, 35.4095609427283)	(8235, 37.429783527474925)	(8643, 39.983322211081344)	(9071, 43.886851743277695)	(9520, 40.74479082960138)	(9992, 43.1886418430217)	(10487, 45.90219094588489)	(11006, 41.53518901179044)	(11551, 42.70017117920776)	(12123, 40.892280918023275)	(12724, 35.96940786880076)	(13354, 38.79125008470243)	(14016, 41.102777393252204)	(14710, 41.62608084175435)	(15438, 44.48357285347881)	(16203, 42.65575516381268)	(17006, 42.83669757595635)	(17848, 37.116233788811236)	(18732, 37.83083072269634)	(19660, 41.37034147066474)	(20634, 42.4911420005451)	(21656, 42.95710768433329)	(22728, 38.57433217189315)	(23854, 38.89852558542932)	(25035, 43.031988873435324)	(26275, 48.69565217391305)														
m21094_260505_160002.hifi_reads.bc2003	(3, 51.51598566910768)	(8, 66.5621618214102)	(13, 61.913657424431854)	(18, 48.757078767375155)	(23, 45.274692946973595)	(29, 45.40591937297093)	(34, 38.727555448155584)	(39, 51.88581514829952)	(44, 49.81361434770275)	(50, 46.758063378326256)	(56, 15.11257735424831)	(61, 49.82567933402676)	(67, 55.7242143750197)	(74, 52.12678216833545)	(82, 46.897424852120736)	(88, 53.57767995040923)	(95, 68.4368984288084)	(102, 61.067357295201674)	(107, 46.55491232309648)	(112, 44.32269723363347)	(117, 44.73238144268519)	(123, 49.03252468156491)	(129, 63.40054003509178)	(136, 53.67574605723806)	(142, 47.24088598440475)	(149, 46.12780197208403)	(157, 35.1110207212163)	(164, 40.21450485141077)	(172, 52.43870727107488)	(181, 51.51192525389428)	(190, 63.25039560171444)	(199, 59.593920896000675)	(209, 47.58485372221668)	(220, 60.592800035531326)	(231, 50.89962544061947)	(242, 38.054478499011665)	(254, 35.91413865687992)	(267, 50.3602959955258)	(280, 59.12832150933392)	(293, 51.54458713448186)	(308, 44.03661210223651)	(323, 29.531509382420307)	(339, 31.63645234603961)	(356, 33.54187152234629)	(373, 47.61873491845019)	(392, 37.772657118794314)	(411, 47.55286231370139)	(432, 49.29017558175983)	(453, 43.87312118410295)	(476, 44.29555678998359)	(499, 40.26964956151411)	(524, 46.00046230142053)	(550, 43.609216250571315)	(577, 42.00013583928037)	(606, 35.90564726252536)	(636, 40.2791379795661)	(667, 47.53962745139243)	(700, 48.513411910566454)	(735, 43.65550913170318)	(771, 42.810167277000325)	(809, 51.360148157408084)	(849, 37.04085412144419)	(892, 40.766182133910505)	(936, 43.51971864089316)	(982, 36.98720151570471)	(1030, 45.63603037917644)	(1081, 49.21074266257845)	(1135, 45.3317411640192)	(1191, 47.65868993110599)	(1250, 43.576392568716)	(1312, 58.297895485258344)	(1377, 35.64012057472088)	(1445, 42.1177010699517)	(1517, 32.22915390859353)	(1592, 32.451196414753475)	(1671, 41.283257989519164)	(1754, 42.86294986081885)	(1841, 44.79428159239058)	(1932, 44.55772164324861)	(2027, 36.1722166274123)	(2128, 38.96120810857409)	(2233, 31.651427645095666)	(2344, 40.672858518950164)	(2460, 31.4840687334116)	(2581, 33.500291684056684)	(2709, 34.525349849698806)	(2843, 37.369386479518035)	(2984, 35.06858946373937)	(3132, 36.32446000600794)	(3287, 45.27429196405121)	(3450, 39.63193005360295)	(3621, 37.35108960575522)	(3800, 45.72994894118425)	(3988, 44.81090600204677)	(4186, 42.200957942039125)	(4393, 44.156520649056176)	(4611, 42.10424887725658)	(4839, 43.011745067819184)	(5079, 48.31795316137846)	(5330, 48.49998273262038)	(5594, 41.59248721871603)	(5871, 43.46218979479991)	(6162, 43.278262932372655)	(6467, 44.76143059346003)	(6787, 38.29459357910913)	(7123, 40.60585868739084)	(7476, 35.95216703012758)	(7847, 35.79139211777935)	(8235, 38.81522098067859)	(8643, 39.269300852296055)	(9071, 44.9874302560068)	(9520, 42.35649447899536)	(9992, 44.75547514705005)	(10487, 46.55623078733187)	(11006, 42.50335809102402)	(11551, 43.42092512276496)	(12123, 40.56334558911878)	(12724, 35.51008809895559)	(13354, 39.36916958378388)	(14016, 41.850763837619326)	(14710, 42.7897906131528)	(15438, 45.82196774219972)	(16203, 42.93805949905055)	(17006, 41.735404191616766)	(17848, 36.7613968155098)	(18732, 39.05832582235106)	(19660, 44.12626455818799)	(20634, 45.33755930868463)	(21656, 42.33789362907795)	(22728, 38.8261909046505)	(23854, 39.38062082970699)	(25035, 43.731258246371596)	(26275, 43.73297792200267)	(27577, 38.664666166541636)	(28943, 39.81415296640457)	(30376, 45.96618543966648)	(31881, 43.52693056456847)	(33460, 38.9764996907854)	(35117, 40.08202833706189)	(36856, 46.53087205601528)							
m21094_260505_160002.hifi_reads.bc2004	(3, 54.08909026715312)	(8, 64.49805813816641)	(13, 61.08685418382959)	(18, 49.03907261386372)	(23, 41.20719077321407)	(29, 39.90114157938096)	(34, 40.0617865128869)	(39, 46.325173590679064)	(44, 49.13145816170413)	(50, 49.39894752769885)	(56, 26.139225609038487)	(61, 49.56160997999294)	(67, 54.73647561884587)	(74, 54.48945215958574)	(82, 46.699255199314045)	(88, 62.777450865011176)	(95, 61.39519830528422)	(102, 53.938448864305045)	(107, 43.89902318465341)	(112, 47.855713781334586)	(117, 47.9688909811306)	(123, 46.736593307441844)	(129, 61.16815738888235)	(136, 48.119084046470185)	(142, 41.11009768153466)	(149, 53.70351300458985)	(157, 28.95559777400427)	(164, 36.13039896434035)	(172, 50.57299635165352)	(181, 62.30695801132426)	(190, 69.9099682240791)	(199, 55.79881134518065)	(209, 49.66605860892079)	(220, 54.650036911423285)	(231, 57.20147217734601)	(242, 38.40380459204417)	(254, 38.132000697099116)	(267, 49.734400709773645)	(280, 51.19446123065154)	(293, 43.14018078758824)	(308, 50.24127581945507)	(323, 35.19243217795563)	(339, 28.20462837639028)	(356, 31.10502248330628)	(373, 44.389683333660265)	(392, 42.729270456984544)	(411, 51.7809327644549)	(432, 49.5330573011903)	(453, 40.2344617277676)	(476, 47.514184646679155)	(499, 42.90917918343777)	(524, 43.882768361581924)	(550, 40.66902943433075)	(577, 41.74279868043681)	(606, 30.562238522912573)	(636, 41.36916655671289)	(667, 45.438018124887925)	(700, 41.55963191585856)	(735, 44.513810589225464)	(771, 45.04084969919477)	(809, 52.80851905120516)	(849, 43.19432794676074)	(892, 37.38493930051856)	(936, 38.41214713654083)	(982, 37.50546401888766)	(1030, 44.59725563863299)	(1081, 47.90609287913078)	(1135, 46.14820563598897)	(1191, 50.118311060130026)	(1250, 44.47339885283626)	(1312, 50.418172267533045)	(1377, 33.68834937973635)	(1445, 39.39932301732675)	(1517, 33.49967497002905)	(1592, 34.74385243941403)	(1671, 41.482551941781836)	(1754, 45.11213266213847)	(1841, 47.046014799998545)	(1932, 45.8910839728273)	(2027, 36.468415250961705)	(2128, 35.895023767862476)	(2233, 28.907095382191173)	(2344, 37.29341228832009)	(2460, 38.354134797477144)	(2581, 32.1652491807626)	(2709, 37.518143159363696)	(2843, 33.648417668422105)	(2984, 35.04342145855633)	(3132, 40.68154239398912)	(3287, 45.42310613702648)	(3450, 38.47644541591535)	(3621, 38.796961367001614)	(3800, 42.433097840611836)	(3988, 47.83415228891607)	(4186, 39.36437232429362)	(4393, 44.18786760814211)	(4611, 41.80882783590235)	(4839, 43.50872536487713)	(5079, 47.51004335587571)	(5330, 47.182270228700766)	(5594, 41.14844563213097)	(5871, 43.55159617821754)	(6162, 43.30962990252903)	(6467, 41.50505645832748)	(6787, 40.25972045355763)	(7123, 41.18166748774743)	(7476, 35.55741283126177)	(7847, 35.52981623214505)	(8235, 40.36619559285674)	(8643, 39.194931090195084)	(9071, 44.62825916452082)	(9520, 41.47052324491845)	(9992, 44.84231903518726)	(10487, 45.58912519184389)	(11006, 41.29307603320259)	(11551, 42.49874257185969)	(12123, 41.29968184624151)	(12724, 36.51342309419097)	(13354, 40.23116748387602)	(14016, 41.923672287620015)	(14710, 41.01881322282797)	(15438, 46.091164585169544)	(16203, 42.28252679999471)	(17006, 41.1666957022822)	(17848, 37.12437769779212)	(18732, 40.50680622200316)	(19660, 43.538576779026215)	(20634, 45.84540588321956)	(21656, 42.42067709124032)	(22728, 38.88193761730271)	(23854, 39.23233695652174)	(25035, 43.167265344369824)	(26275, 47.07724425887265)	(27577, 40.73219948111848)	(28943, 39.06361686919228)	(30376, 40.35730645900137)											
m21094_260505_160002.hifi_reads.bc2005	(3, 50.20724454856731)	(8, 64.3656514687331)	(13, 60.03063615065778)	(18, 49.9243106866102)	(23, 40.28578722893014)	(29, 49.14038565507298)	(34, 39.101639935123444)	(39, 44.00973148315012)	(44, 48.56010091908452)	(50, 45.99348659990217)	(56, 19.351234456658858)	(61, 54.256022106085176)	(67, 55.224665104823686)	(74, 47.70454135880339)	(82, 48.66320830007981)	(88, 62.13551991349793)	(95, 66.40085300654772)	(102, 52.24725175707334)	(107, 38.329428725896555)	(112, 45.06757974409804)	(117, 48.10025830479967)	(123, 47.2908031477143)	(129, 62.58860455337298)	(136, 48.55379347630204)	(142, 52.27368294587613)	(149, 44.54631465128852)	(157, 28.349380840820736)	(164, 33.749887367093166)	(172, 35.617340962335554)	(181, 55.665685508900495)	(190, 60.35021325163693)	(199, 52.61578662822131)	(209, 47.72887006667868)	(220, 54.2571143039696)	(231, 46.954815773521844)	(242, 44.38432805255657)	(254, 35.7663196417927)	(267, 50.178826399767104)	(280, 52.47619113631008)	(293, 52.394897407512296)	(308, 46.81384033159128)	(323, 32.30142818525861)	(339, 32.883740313570016)	(356, 31.009561871243363)	(373, 48.0276726537314)	(392, 47.565469359106906)	(411, 48.69593620472157)	(432, 50.10104780784182)	(453, 41.651648945755994)	(476, 50.35650763553166)	(499, 41.33191912744748)	(524, 43.47393557107456)	(550, 42.65525268453856)	(577, 45.593280339844874)	(606, 32.949173081852855)	(636, 33.69256371312923)	(667, 45.53911353908538)	(700, 48.63032214462717)	(735, 48.42673703858655)	(771, 42.87586076727775)	(809, 47.431449679703796)	(849, 38.90422950418703)	(892, 37.94687858231116)	(936, 36.30821142851421)	(982, 41.98412614718258)	(1030, 45.96503401973595)	(1081, 52.075330435031276)	(1135, 43.7512443273013)	(1191, 48.40802189144714)	(1250, 47.854836044642724)	(1312, 50.225927475742395)	(1377, 29.361709855642143)	(1445, 41.398659842469996)	(1517, 33.48277518520211)	(1592, 34.420918350918875)	(1671, 43.485436758095716)	(1754, 47.976524060397324)	(1841, 48.08163956399148)	(1932, 47.23265375858083)	(2027, 37.75490640681053)	(2128, 39.34156681898264)	(2233, 30.45256221364474)	(2344, 32.96311993552078)	(2460, 40.45487105335213)	(2581, 32.64120655897025)	(2709, 37.27327222735255)	(2843, 34.0114652990063)	(2984, 36.756295201636455)	(3132, 40.76925973913165)	(3287, 48.37873208214973)	(3450, 41.678307065905265)	(3621, 37.407410371105364)	(3800, 42.409721654541)	(3988, 48.37582434104647)	(4186, 38.529579934391144)	(4393, 44.395569213978966)	(4611, 43.430379024832064)	(4839, 43.7330385742667)	(5079, 48.16195123890072)	(5330, 45.58268920573061)	(5594, 42.57833025291293)	(5871, 42.91486641428956)	(6162, 44.27433912416519)	(6467, 41.23814459080008)	(6787, 41.1226043957545)	(7123, 42.456724176123345)	(7476, 35.788750485407895)	(7847, 35.309769088867895)	(8235, 42.04113238237629)	(8643, 39.89096362665019)	(9071, 45.028587321199375)	(9520, 41.816257716122394)	(9992, 45.942310752993535)	(10487, 45.17942908391451)	(11006, 42.049257288682384)	(11551, 42.70107595285136)	(12123, 42.976879346226085)	(12724, 36.60567132871688)	(13354, 41.26902312180745)	(14016, 41.6074673715513)	(14710, 41.541510221109725)	(15438, 45.99865428025699)	(16203, 42.744733056942216)	(17006, 42.120125162176606)	(17848, 36.08593978368898)	(18732, 41.98602859567801)	(19660, 44.23189713512294)	(20634, 45.39667353547247)	(21656, 42.26271416915964)	(22728, 40.08864265927978)	(23854, 41.21541030534351)	(25035, 43.34415584415584)	(26275, 43.36614173228347)	(27577, 40.857198142414866)	(28943, 42.78024491993002)	(30376, 42.9757555629359)	(31881, 40.505415162454874)	(33460, 38.63121005978149)	(35117, 47.042785234899334)	(36856, 40.06734006734007)	(38682, 38.41626538255752)	(40597, 50.254841997961265)	(42608, 42.33009708737864)	(44719, 38.73206848681166)	(46934, 46.672542970471575)	(49258, 38.4873949579832)	(51698, 38.839285714285715)
m21094_260505_160002.hifi_reads.bc2006	(3, 52.22482359969645)	(8, 64.92855182213036)	(13, 61.296562414221825)	(18, 49.10726107244926)	(23, 36.11456466396482)	(29, 38.41054042271487)	(34, 39.98449937836048)	(39, 44.81423473753895)	(44, 49.218348860865774)	(50, 50.10783542584036)	(56, 17.690084446094975)	(61, 49.241384506913384)	(67, 55.24760628421036)	(74, 48.86248042239194)	(82, 46.734604907146206)	(88, 62.77041318844559)	(95, 62.36829405253348)	(102, 52.8890898228731)	(107, 35.1618684707668)	(112, 46.34815042061583)	(117, 50.01856845300567)	(123, 47.40552963148348)	(129, 62.40103552764008)	(136, 47.6335025638305)	(142, 38.949617597511285)	(149, 49.934808583469234)	(157, 32.79350265609611)	(164, 34.511690052153135)	(172, 48.595659825940935)	(181, 63.545551913627094)	(190, 65.68442241346833)	(199, 58.93820741769331)	(209, 48.937884488075824)	(220, 59.733465636619044)	(231, 51.2386552623583)	(242, 37.0868519206239)	(254, 36.92961003764614)	(267, 47.21640879908686)	(280, 56.02903385668632)	(293, 42.48957975323564)	(308, 44.963320577613445)	(323, 31.66718469959472)	(339, 25.630620993654436)	(356, 36.37764149303659)	(373, 47.55461547155797)	(392, 38.16484197269205)	(411, 51.63652656903428)	(432, 51.61999180373875)	(453, 38.25813232187863)	(476, 53.16214787508802)	(499, 39.45089855166067)	(524, 45.457510556644195)	(550, 44.75745202025638)	(577, 41.8280764156079)	(606, 37.39590873152861)	(636, 38.45861757700167)	(667, 42.28919061164205)	(700, 51.24958087677255)	(735, 47.50020184404722)	(771, 41.128427950895265)	(809, 45.88615352000238)	(849, 41.99850199247305)	(892, 39.786425064746986)	(936, 39.13678225187675)	(982, 38.34871123853873)	(1030, 46.415149433239954)	(1081, 52.22015576683923)	(1135, 45.97096483471886)	(1191, 50.656683506704695)	(1250, 44.8810217038574)	(1312, 52.5401964218223)	(1377, 33.12577262614648)	(1445, 41.64188219501713)	(1517, 36.10135288132225)	(1592, 33.92398575365168)	(1671, 41.988342136929)	(1754, 46.76427676018695)	(1841, 49.002444084700635)	(1932, 46.0016577424805)	(2027, 37.006680414987365)	(2128, 40.01100800306047)	(2233, 33.760530347083126)	(2344, 35.84551877697913)	(2460, 36.367461225708944)	(2581, 34.739007804423764)	(2709, 36.13001922605459)	(2843, 36.08516260400648)	(2984, 37.749465749186605)	(3132, 39.506306087747426)	(3287, 46.943946017299936)	(3450, 41.215975802811)	(3621, 38.81805801641855)	(3800, 42.870449760446455)	(3988, 48.42385379105535)	(4186, 41.04423391117835)	(4393, 43.799857890182786)	(4611, 43.05782108154899)	(4839, 43.065245869122506)	(5079, 47.35603476242386)	(5330, 46.310085949714384)	(5594, 42.773981751502546)	(5871, 43.352730114127944)	(6162, 43.99966085707776)	(6467, 43.12434867102992)	(6787, 41.36206958735001)	(7123, 42.386835637301715)	(7476, 36.330186987665094)	(7847, 36.44340347818012)	(8235, 40.86776266451591)	(8643, 41.0747062823561)	(9071, 45.31600841775559)	(9520, 42.149136818616576)	(9992, 44.6547057227313)	(10487, 45.49608273659522)	(11006, 42.524360479883974)	(11551, 43.46848637746951)	(12123, 42.32644583732872)	(12724, 37.07383625788457)	(13354, 40.9229172427639)	(14016, 42.73749785052134)	(14710, 42.62648265335326)	(15438, 45.14691296002885)	(16203, 43.10842864188253)	(17006, 42.00819672131148)	(17848, 37.282243179692045)	(18732, 40.96154100923387)	(19660, 44.186804235677435)	(20634, 45.488378166623136)	(21656, 42.14185313224177)	(22728, 39.720241785492874)	(23854, 40.998175037689435)	(25035, 44.14526638558834)	(26275, 43.522490501286924)	(27577, 40.301876146141915)	(28943, 40.32258064516129)	(30376, 45.24513947590871)	(31881, 45.94419208306295)	(33460, 38.899196042053184)	(35117, 38.951090159104304)	(36856, 44.736842105263165)							
m21094_260505_160002.hifi_reads.bc2007	(3, 54.13389000791037)	(8, 66.58961845719932)	(13, 65.42029857234199)	(18, 48.34764192548076)	(23, 36.60636587032212)	(29, 41.44812893149314)	(34, 45.35271922220565)	(39, 54.424476158945424)	(44, 48.897172736761505)	(50, 52.49230895872273)	(56, 17.451141444034747)	(61, 53.544293453766436)	(67, 46.83863092424997)	(74, 49.610230917173595)	(82, 51.74293563281718)	(88, 65.69304215748465)	(95, 59.57136843831496)	(102, 62.95979357212719)	(107, 36.29137466102916)	(112, 52.112170601213606)	(117, 45.71500418264115)	(123, 46.89431523045805)	(129, 65.80718234883311)	(136, 48.49618074497587)	(142, 52.834002640160605)	(149, 48.90050874058274)	(157, 32.04877930782253)	(164, 40.111907764548896)	(172, 50.335148338442636)	(181, 60.55669704171156)	(190, 57.72002672172758)	(199, 52.19438287720221)	(209, 56.67938728729817)	(220, 56.06908009235124)	(231, 46.81091130572154)	(242, 41.54884775760578)	(254, 37.498782533570484)	(267, 49.23401191979827)	(280, 55.568647707304166)	(293, 44.010374827468304)	(308, 58.4182455821116)	(323, 38.48480033258947)	(339, 21.459302648837582)	(356, 29.925128716377387)	(373, 41.1215824564389)	(392, 46.0641606112921)	(411, 45.7283229251699)	(432, 51.38313582674346)	(453, 40.612530166543216)	(476, 43.276342482211696)	(499, 39.21809711551422)	(524, 47.88158347523303)	(550, 38.30940423624769)	(577, 39.70450134941195)	(606, 31.029294369457304)	(636, 36.326274750484494)	(667, 51.373245710473036)	(700, 46.30687082787692)	(735, 41.689257150094704)	(771, 46.76642790937674)	(809, 54.30518004297908)	(849, 42.05654319119937)	(892, 35.855688818905854)	(936, 40.03040999972366)	(982, 43.94585347133728)	(1030, 38.36376614297059)	(1081, 49.46410093587176)	(1135, 48.96777697567041)	(1191, 48.8302220344167)	(1250, 50.59864065202125)	(1312, 49.9040239020789)	(1377, 33.35217992850066)	(1445, 39.59282469803033)	(1517, 37.32459120315416)	(1592, 35.94433951644502)	(1671, 41.04418417920922)	(1754, 47.250610677376955)	(1841, 43.82101139490611)	(1932, 48.75138171510685)	(2027, 36.9901695597102)	(2128, 38.95539304527884)	(2233, 34.46413157538271)	(2344, 35.87840282097141)	(2460, 37.59450681396884)	(2581, 37.49342420246927)	(2709, 40.26279513950246)	(2843, 35.41226486332278)	(2984, 35.364397239264235)	(3132, 37.12907616858479)	(3287, 44.305208443484304)	(3450, 45.26283248601097)	(3621, 34.010642599858684)	(3800, 39.804699178039506)	(3988, 47.33438478667914)	(4186, 44.913962120392426)	(4393, 42.354284786362726)	(4611, 40.26346876536737)	(4839, 41.540524565181826)	(5079, 47.25761804688239)	(5330, 51.755759598683525)	(5594, 42.26647326050018)	(5871, 42.56988051649204)	(6162, 42.49781679272622)	(6467, 45.90550186163214)	(6787, 39.37286227868365)	(7123, 43.47256882497217)	(7476, 36.25491211161649)	(7847, 39.13743426702986)	(8235, 36.592660226964846)	(8643, 42.73391804438281)	(9071, 41.613782425494286)	(9520, 43.76443272763484)	(9992, 41.35626257982067)	(10487, 48.44074633316082)	(11006, 42.22636299189073)	(11551, 43.69370002635972)	(12123, 41.776110179217795)	(12724, 37.55730497686519)	(13354, 37.76828502262028)	(14016, 41.65535281448363)	(14710, 43.805445308213564)	(15438, 44.558693618790265)	(16203, 42.552758190565896)	(17006, 42.464543612655206)	(17848, 39.49682241640788)	(18732, 40.44336615765187)	(19660, 42.32984370247544)	(20634, 44.48075207058203)	(21656, 43.736170212765956)	(22728, 39.80557759891169)	(23854, 39.69236973240775)	(25035, 41.78046821207253)	(26275, 44.92989387249206)	(27577, 42.04801200300075)	(28943, 38.348820586132945)	(30376, 42.74523160762943)	(31881, 42.74438372799029)	(33460, 37.60049474335189)	(35117, 44.43134944018857)	(36856, 50.76045627376426)							
